vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w
1.5085549,-0.017156266,0.2502074,0.023186788,0.16391277,0.11689923,0.15062436,1.1611131,-1.5008895,-0.33800733,-0.1399304,-1.5530581,0.31370392,0.42404038,-1.7851062,-0.106048435,1.115129,-1.5159291,1.5,0.0,0.0,0.29745665,0.06994325,0.17213242,-0.27453113,0.4221666,-0.19314016,-0.07524437,-0.1187855,0.20214856,-0.18183261,-0.3013873,-0.18397579,-0.274444,11.051551,-1.0316138,-0.021355676,-0.0067543364,-0.0040339828,0.9997411
1.5006481,-0.02889414,0.041933723,0.50570816,0.15218695,0.17723487,0.1666471,1.1153644,-1.5300014,-0.24051526,0.036866587,-1.5370898,0.25452736,0.37527865,-1.6609354,-0.08451426,1.2021332,-1.5093387,1.5,0.0,0.0,0.30030507,0.043315075,0.17247687,-0.27757284,0.4054912,-0.20485711,-0.13114332,-0.09923269,0.20313053,-0.21001291,-0.32858297,-0.18221346,-0.27746838,11.081634,-1.0322976,-0.01904866,-0.005347573,-0.002082044,0.9998021
1.5094522,-0.025570447,-0.1977985,0.54987085,0.37357068,0.12836823,0.19472787,1.0264577,-1.6918681,-0.17858055,0.23976126,-1.5581279,0.19370149,0.41074628,-1.632659,-0.04609604,1.3043032,-1.5960764,1.5,0.0,0.0,0.2984067,0.061233193,0.17864993,-0.27292103,0.36920422,-0.20146067,-0.1848583,-0.094151594,0.19612105,-0.2321401,-0.35557836,-0.17368515,-0.26585406,11.111847,-1.0330739,-0.014492619,-0.0026375244,-0.000401298,0.99989146
1.5176085,-0.017448597,-0.43676075,0.8049851,0.47612804,-0.040374774,0.24523412,0.9374318,-1.9363364,-0.16440594,0.43055958,-1.5326068,0.14929974,0.51663685,-1.6128309,0.0027132565,1.3688595,-1.7972037,1.5,0.0,0.0,0.29179913,0.11387833,0.18700756,-0.2522801,0.31978214,-0.19322208,-0.22503833,-0.10713882,0.18533677,-0.24395934,-0.3667685,-0.16030315,-0.24602097,11.142192,-1.0336893,-0.008869275,0.0017134895,7.925785e-05,0.9999593
1.4767299,0.006125014,-0.2858568,0.7512908,-0.2699342,-0.1409417,0.3248404,0.8173584,-2.1528716,-0.18081918,0.5659752,-1.6335094,0.13741753,0.6507666,-1.6951283,0.011758716,1.3612765,-2.0507534,1.5,0.0,0.0,0.28483927,0.17000039,0.19450958,-0.20814155,0.26429453,-0.1921727,-0.2609179,-0.14012642,0.17815672,-0.2610578,-0.34380496,-0.14601663,-0.22615455,11.171888,-1.0338904,-0.0017059208,0.0016129068,-0.0009339563,0.9999968
1.454376,0.0032233924,-0.1614288,0.4762426,-0.605616,-0.1531741,0.4427081,0.58762413,-2.263278,-0.19011554,0.69135904,-1.6871722,0.12795009,0.7862111,-1.7534101,-0.037441306,1.2294419,-2.2224867,1.5,0.0,0.0,0.28057578,0.21500339,0.19947276,-0.15188645,0.23641151,-0.1914363,-0.25666973,-0.16872929,0.17758864,-0.25670028,-0.29559028,-0.14112641,-0.20415641,11.200976,-1.0339485,0.0033117658,-0.0027526992,-0.0024149623,0.99998784
1.4161656,0.0077964994,-0.016633702,0.5232821,-0.54692036,-0.23147045,0.53547364,0.28479484,-2.2181427,-0.19907728,0.80071443,-1.7049612,0.11442005,0.9092688,-1.7784141,-0.11649765,1.0013182,-2.2661142,1.5,0.0,0.0,0.27938348,0.258468,0.20083009,-0.09503183,0.21013856,-0.1906755,-0.25561714,-0.19648358,0.1766931,-0.25554484,-0.24245669,-0.14878,-0.18489991,11.229373,-1.0340261,0.009119635,-0.008021847,-0.0044573406,0.9999163
1.4200839,-0.00030503568,0.11978087,0.41119376,-0.59103006,-0.32278246,0.5561023,0.019279743,-2.0590684,-0.20642246,0.8915329,-1.690686,0.09682886,1.0159822,-1.7700114,-0.19567223,0.7345519,-2.1829607,1.5,0.0,0.0,0.28133497,0.30433,0.19733633,-0.0551728,0.18507463,-0.1896581,-0.257703,-0.22387657,0.17532015,-0.25757933,-0.19407532,-0.16025148,-0.17427945,11.25746,-1.0342823,0.015399113,-0.01353699,-0.007543009,0.99976134
1.4519972,-0.026303349,0.2441142,0.014503482,-0.5481927,-0.33418614,0.5115923,-0.13654914,-1.8594563,-0.20497034,0.9631518,-1.6453009,0.08425903,1.103557,-1.7292181,-0.25409684,0.48919776,-1.9999256,1.5,0.0,0.0,0.2861873,0.35054436,0.19353148,-0.037460446,0.16023614,-0.18821718,-0.2627,-0.25143865,0.17399652,-0.2625659,-0.14744616,-0.17144297,-0.1755151,11.285869,-1.0351741,0.018665731,-0.019076636,-0.011243288,0.99958056
1.477124,-0.061605673,0.3258083,0.03672981,0.18200652,-0.16458456,0.42610708,-0.14392674,-1.6918217,-0.19900097,1.014876,-1.5813321,0.077327095,1.1501279,-1.6460419,-0.27443978,0.31012335,-1.765328,1.5,0.0,0.0,0.29332778,0.3882701,0.19521767,-0.044804886,0.13473724,-0.18656535,-0.26999226,-0.2788792,0.17386301,-0.2699356,-0.10226145,-0.18211728,-0.18744797,11.314809,-1.0370449,0.020193245,-0.019971061,-0.0139136985,0.99949974
1.4992826,-0.07821228,0.20567797,-0.026398782,0.31982154,-0.11244758,0.32364053,-0.012932392,-1.5824558,-0.16935109,1.0249211,-1.5842339,0.07592797,1.171206,-1.5414591,-0.2609814,0.22092794,-1.567196,1.5,0.0,0.0,0.2996085,0.4027393,0.20422149,-0.08281356,0.10835522,-0.18478823,-0.27644795,-0.30610636,0.17460345,-0.2765873,-0.06802734,-0.19045967,-0.2090129,11.344371,-1.039584,0.020705676,-0.017410524,-0.015552886,0.999513
1.5161183,-0.066394575,-0.037796617,-0.29136568,-0.02895025,-0.010341605,0.20411497,0.19654317,-1.5604202,-0.1409748,0.9922393,-1.6857587,0.089211315,1.2587543,-1.5463252,-0.23964706,0.23140942,-1.4860946,1.5,0.0,0.0,0.3016126,0.38384092,0.21166067,-0.14585723,0.10370121,-0.1766378,-0.2761785,-0.33364418,0.17560405,-0.2788192,-0.054636925,-0.19372089,-0.23332877,11.374557,-1.042,0.019539107,-0.017075086,-0.016285274,0.99953073
1.5129478,-0.0682958,-0.28959912,-0.5534741,0.11442198,0.10773432,0.10985723,0.4196215,-1.532096,-0.13241707,0.93783075,-1.8519131,0.12333095,1.3680735,-1.6606374,-0.21486297,0.3138928,-1.4847909,1.5,0.0,0.0,0.29859567,0.33732083,0.20076346,-0.20508842,0.1294892,-0.16883798,-0.26277995,-0.35718638,0.17761219,-0.26138026,-0.06214652,-0.19310075,-0.24913171,11.404951,-1.0442114,0.014787024,-0.017014619,-0.015792483,0.99962115
1.4739754,-0.05326902,-0.42439207,-0.20521715,0.40390772,0.2402056,0.10170386,0.56401885,-1.5932915,-0.15456943,0.830869,-2.0437002,0.16254897,1.4280617,-1.8486154,-0.20005487,0.43648547,-1.5526519,1.5,0.0,0.0,0.29173705,0.27744713,0.18095374,-0.25421512,0.16770251,-0.16747618,-0.23296407,-0.36189607,0.18131101,-0.23237604,-0.084996656,-0.19142494,-0.25962323,11.434909,-1.0461396,0.009272929,-0.0138512105,-0.013619138,0.9997683
1.4553416,-0.021910014,-0.36588687,-0.5499987,0.25420997,0.15586913,0.11391056,0.6905677,-1.6840434,-0.21057986,0.6324485,-2.155583,0.20347008,1.4229981,-2.042102,-0.19119352,0.56575966,-1.6473638,1.5,0.0,0.0,0.2847735,0.24084595,0.17571303,-0.2610609,0.21108079,-0.170971,-0.19069591,-0.34023044,0.18280314,-0.20459953,-0.114871606,-0.19111823,-0.26101694,11.464245,-1.0474308,0.004451299,-0.010682821,-0.011791052,0.9998635
1.456997,-0.015978495,-0.2616808,-0.33080274,-0.14479798,0.20280904,0.12280856,0.8118563,-1.7405014,-0.28738192,0.36952022,-2.1801713,0.2507843,1.3536227,-2.2037213,-0.18399368,0.6955003,-1.7190058,1.5,0.0,0.0,0.27940133,0.2133294,0.17515087,-0.2557262,0.2537937,-0.177173,-0.14822546,-0.3050384,0.1844421,-0.18019128,-0.14387779,-0.19032225,-0.25552532,11.4933605,-1.0483582,0.00047071875,-0.010459489,-0.009987292,0.9998953
1.4607905,-0.02848309,-0.13628113,-0.3380248,-0.2160578,0.28294557,0.12871261,0.9213579,-1.7613848,-0.36716235,0.09221056,-2.114329,0.29589546,1.2183096,-2.2950559,-0.17595902,0.8224788,-1.7647301,1.5,0.0,0.0,0.2764041,0.18656062,0.17468637,-0.2527489,0.29572865,-0.18091618,-0.105306536,-0.26623622,0.18717994,-0.15872492,-0.17270984,-0.18903677,-0.2525246,11.522454,-1.0493643,-0.0025421476,-0.012079741,-0.007573007,0.9998951
1.4747407,-0.03128305,0.0010234775,-0.39430156,-0.124010004,0.31794098,0.13514137,1.0137749,-1.7514116,-0.43007404,-0.13503633,-1.983243,0.3322034,1.0348457,-2.30078,-0.16303252,0.9361766,-1.7768632,1.5,0.0,0.0,0.27618214,0.16033293,0.17437284,-0.2526248,0.33686477,-0.18021587,-0.06700578,-0.23045594,0.19003277,-0.14474507,-0.20151992,-0.18724468,-0.25234386,11.551701,-1.0503999,-0.0061302455,-0.013367747,-0.004560105,0.9998815
1.4980772,-0.017104093,0.14592235,-0.32686165,-0.020699596,0.28985408,0.14038636,1.0857922,-1.7114741,-0.46176293,-0.26772216,-1.8302844,0.35320616,0.82960004,-2.2194505,-0.1479575,1.0281842,-1.751624,1.5,0.0,0.0,0.27892438,0.13414466,0.17403948,-0.25551856,0.37443233,-0.17755245,-0.04101929,-0.19811565,0.19312735,-0.14178985,-0.23027161,-0.18546854,-0.25520507,11.581298,-1.0510921,-0.009740503,-0.013711239,-0.0014181873,0.99985754
1.5187049,0.0010735382,0.27761376,-0.25104344,0.22264706,0.1420562,0.14369005,1.1352473,-1.6432636,-0.45095032,-0.2919468,-1.6995261,0.35286903,0.6359104,-2.0735261,-0.13402717,1.0878235,-1.6861243,1.5,0.0,0.0,0.28445962,0.10750601,0.17366847,-0.26122716,0.40406665,-0.1783013,-0.035595134,-0.16623326,0.19710474,-0.15106234,-0.2586602,-0.18448584,-0.26093793,11.611299,-1.0511842,-0.012977416,-0.0122734755,0.0008127758,0.9998402
1.5255802,-0.0030797198,0.31666368,-0.1252849,0.33828112,0.019159073,0.14548564,1.1644301,-1.551488,-0.3915989,-0.20405288,-1.6016273,0.3296887,0.4848658,-1.8944714,-0.123412475,1.1197057,-1.591018,1.5,0.0,0.0,0.2914354,0.080321856,0.173442,-0.26839864,0.41984308,-0.18587635,-0.054842487,-0.13481875,0.20109078,-0.16921541,-0.28633434,-0.18426552,-0.26831073,11.6416,-1.0509645,-0.015505953,-0.009468215,0.0017785794,0.99983335
1.5152142,-0.016703537,0.16539814,0.20933804,0.31811345,0.11023377,0.15574448,1.1501168,-1.4945608,-0.2962389,-0.047819246,-1.5475856,0.28108445,0.39210024,-1.722766,-0.10129902,1.1825973,-1.5385675,1.5,0.0,0.0,0.29659984,0.05323708,0.17350814,-0.27377567,0.4148674,-0.1994987,-0.101171106,-0.1088442,0.20359595,-0.19281334,-0.3140683,-0.18357334,-0.27369428,11.67194,-1.0509726,-0.015787056,-0.006463445,0.0029214064,0.9998503
1.5150483,-0.020656118,-0.05638446,0.54435927,0.44622445,0.11317095,0.1778215,1.0973176,-1.5892149,-0.21362752,0.14856952,-1.5532576,0.21693479,0.3816078,-1.6450993,-0.06853455,1.2779514,-1.5733747,1.5,0.0,0.0,0.2974994,0.04449629,0.17713146,-0.27487534,0.38768613,-0.20430173,-0.15978125,-0.0949667,0.20078056,-0.21947625,-0.3437472,-0.17698002,-0.26861122,11.702321,-1.0512002,-0.012464922,-0.0026064955,0.0043122903,0.9999096
1.5215709,-0.014764843,-0.28969637,0.69138885,0.74567753,0.02552706,0.21170686,1.022055,-1.8035799,-0.17921257,0.35551274,-1.5723416,0.15219294,0.45227268,-1.6473976,-0.02149195,1.361375,-1.7115116,1.5,0.0,0.0,0.2935234,0.07559966,0.18460068,-0.26365453,0.3423219,-0.19739263,-0.20930105,-0.098667845,0.19082637,-0.2366084,-0.36468625,-0.16539127,-0.25175965,11.732771,-1.0513872,-0.006586346,0.0036051304,0.0050136833,0.99995923
1.5023503,0.010445257,-0.34078556,0.6778038,0.23200603,0.043472666,0.27798763,0.9191499,-2.0631604,-0.19072406,0.48706558,-1.6015193,0.13292836,0.5624508,-1.6485568,0.018393412,1.3934373,-1.9458978,1.5,0.0,0.0,0.2865409,0.12994172,0.19193298,-0.23310493,0.28705266,-0.19251657,-0.24493231,-0.120210126,0.1786375,-0.24687138,-0.3605831,-0.15012139,-0.23091376,11.762869,-1.0512121,-0.0010860121,0.0077912174,0.005200694,0.9999556
1.4857194,0.018625636,-0.20774552,0.4152446,-0.5855037,-0.112469524,0.38482684,0.7370681,-2.2317488,-0.2019881,0.6205317,-1.6772661,0.12542357,0.700061,-1.7234284,0.0032768846,1.3363695,-2.1686854,1.5,0.0,0.0,0.28088978,0.18519855,0.19757648,-0.18094149,0.25144956,-0.1942288,-0.25722796,-0.15246563,0.17722046,-0.25714976,-0.3241432,-0.1390403,-0.21010354,11.792491,-1.0506649,0.0032255559,0.005031825,0.004603635,0.9999715
1.4453461,0.020304028,-0.07721923,0.39439407,-0.5804153,-0.14826475,0.4995454,0.4582995,-2.266928,-0.20949337,0.73995966,-1.7104218,0.11620731,0.8326401,-1.768789,-0.06470121,1.1595875,-2.2836514,1.5,0.0,0.0,0.27809462,0.23180963,0.20141399,-0.123870924,0.22398858,-0.19390653,-0.25423276,-0.18082757,0.1763444,-0.2542245,-0.273607,-0.14120236,-0.18884344,11.8214855,-1.0500591,0.007285067,-0.000269371,0.003240751,0.99996823
1.4238119,0.023495173,0.066315345,0.40794164,-0.54622376,-0.25306404,0.5593437,0.16155343,-2.1625164,-0.21758659,0.8412367,-1.7113425,0.1010939,0.9488493,-1.7788366,-0.14795573,0.9061074,-2.2668989,1.5,0.0,0.0,0.27847397,0.2769099,0.19976793,-0.075190514,0.19816476,-0.19346142,-0.25479642,-0.2084805,0.17500298,-0.25467065,-0.22416246,-0.15216316,-0.17332397,11.849884,-1.0494803,0.012719986,-0.0055056736,0.0009774148,0.9999035
1.4410952,0.007813016,0.19707352,0.16629475,-0.58108455,-0.3476378,0.54664004,-0.05968963,-1.9745442,-0.22059174,0.92306066,-1.6807246,0.08519083,1.0485007,-1.7564912,-0.22164607,0.6382788,-2.1340945,1.5,0.0,0.0,0.2818965,0.32352465,0.19513898,-0.046856076,0.17317483,-0.1925884,-0.258336,-0.23611155,0.17323105,-0.2581911,-0.17819859,-0.1641575,-0.16907515,11.878277,-1.0492373,0.017156431,-0.011000046,-0.002484669,0.9997892
1.4725881,-0.021079687,0.30749065,-0.14234985,-0.28526732,-0.27311757,0.47805685,-0.1554338,-1.7816633,-0.21490705,0.98479396,-1.6229339,0.076196015,1.1205051,-1.6977903,-0.26575318,0.41349274,-1.9190762,1.5,0.0,0.0,0.28800383,0.36739385,0.19351399,-0.041529685,0.14802054,-0.19143118,-0.26459426,-0.26387152,0.17191693,-0.2644597,-0.13192639,-0.17561717,-0.17600057,11.907135,-1.0497613,0.01833287,-0.014891795,-0.0059363893,0.99970347
1.4928278,-0.06187301,0.3282354,0.22085615,0.69742274,-0.076098576,0.3805412,-0.09781852,-1.6449699,-0.21121186,1.0296172,-1.5582595,0.06882599,1.1438006,-1.5947697,-0.270807,0.26840958,-1.6845269,1.5,0.0,0.0,0.2954314,0.39697468,0.19805811,-0.06283529,0.121803366,-0.19005056,-0.27220002,-0.29122913,0.17226556,-0.27223212,-0.08990942,-0.18595803,-0.19283527,11.936609,-1.0513288,0.020519447,-0.011642296,-0.007732845,0.99969184
1.514251,-0.05397029,0.1401522,-0.3968073,0.1416343,-0.11065391,0.25800455,0.06934156,-1.5828519,-0.18665326,1.0362986,-1.5905433,0.07629603,1.2198299,-1.5597322,-0.25303194,0.2140672,-1.5232935,1.5,0.0,0.0,0.30035678,0.39611617,0.20765567,-0.114291176,0.09487371,-0.18872878,-0.2773168,-0.31875235,0.17273064,-0.27743337,-0.06422011,-0.19248472,-0.21789789,11.966687,-1.0531269,0.019295376,-0.008783795,-0.009091081,0.99973387
1.5279136,-0.049539685,-0.1057031,-0.58940876,0.20862834,-0.03948782,0.14576717,0.30300328,-1.5654721,-0.16771442,1.0075849,-1.7347918,0.10049987,1.3273395,-1.6252983,-0.22701453,0.24833916,-1.4897037,1.5,0.0,0.0,0.300504,0.36358756,0.20498316,-0.17851885,0.09660059,-0.18247184,-0.27218783,-0.34868008,0.17331995,-0.26512566,-0.059074,-0.19483432,-0.2393724,11.99722,-1.0546906,0.014523895,-0.0074914205,-0.009934744,0.99981713
1.5105138,-0.04907877,-0.33996966,-0.7781826,0.49603093,0.24747264,0.09946244,0.49006912,-1.5746381,-0.16763814,0.93802303,-1.9430908,0.1395944,1.4073514,-1.7774564,-0.19475622,0.35455814,-1.473289,1.5,0.0,0.0,0.2959131,0.30638114,0.18726048,-0.23635566,0.1277784,-0.17819852,-0.2515036,-0.36406282,0.17591096,-0.23945272,-0.071430154,-0.1932041,-0.24862237,12.027656,-1.056158,0.0061918455,-0.004031886,-0.008805282,0.999934
1.461078,-0.050136294,-0.33954895,-0.3908474,0.111858435,0.19393064,0.11192946,0.61915725,-1.6693991,-0.19782504,0.7746749,-2.1059282,0.19041994,1.4333467,-1.9803113,-0.1834711,0.4874868,-1.5768771,1.5,0.0,0.0,0.2891743,0.25481755,0.17324033,-0.26543394,0.17278543,-0.17785327,-0.21472383,-0.35358554,0.17876782,-0.21135339,-0.10409081,-0.19210541,-0.2650637,12.057251,-1.0575924,0.0010795391,-0.0021451616,-0.006521146,0.999976
1.445479,-0.039716814,-0.25109914,-0.44916344,-0.10642222,0.17589,0.122985326,0.74222535,-1.733252,-0.25567567,0.5184769,-2.1773627,0.24014951,1.3916086,-2.1644282,-0.17370376,0.61828804,-1.6594764,1.5,0.0,0.0,0.28363907,0.22740579,0.17315847,-0.25997853,0.22251265,-0.17961185,-0.17381406,-0.32107496,0.1825987,-0.18454212,-0.1328734,-0.1908757,-0.25990516,12.086173,-1.0587586,-0.0033223282,-0.002222718,-0.0047098296,0.9999809
1.4511149,-0.044365663,-0.14846927,-0.27762583,-0.30749837,0.24245653,0.1304521,0.8564177,-1.7640115,-0.33158433,0.22481339,-2.1529381,0.28591973,1.2806742,-2.2857215,-0.16485657,0.74662054,-1.7169034,1.5,0.0,0.0,0.28007984,0.2006721,0.17308885,-0.2564509,0.27101052,-0.18218222,-0.13060552,-0.28161448,0.18548036,-0.16107553,-0.1615303,-0.18939002,-0.25621268,12.115011,-1.0598392,-0.0064534917,-0.004246436,-0.002591903,0.9999668
1.4578123,-0.051644266,-0.02628193,-0.2817478,-0.24023062,0.30403596,0.13615827,0.95579356,-1.7637007,-0.40206775,-0.040930144,-2.044975,0.32676783,1.113274,-2.3229346,-0.15383962,0.8661543,-1.7447604,1.5,0.0,0.0,0.27895874,0.17452171,0.17310011,-0.255369,0.31628922,-0.18211697,-0.08839798,-0.24438004,0.18799354,-0.14420128,-0.19013478,-0.1874021,-0.25510854,12.143959,-1.0609578,-0.009078087,-0.00657295,0.00018255592,0.9999372
1.4757823,-0.04345277,0.11067033,-0.3131962,-0.10700471,0.30251715,0.14176027,1.0363579,-1.734995,-0.44869417,-0.22189188,-1.894187,0.35507798,0.91400903,-2.2740545,-0.13929778,0.96686614,-1.7362984,1.5,0.0,0.0,0.28063184,0.14861481,0.17312148,-0.25717413,0.3579005,-0.17899649,-0.055275172,-0.2115116,0.19113305,-0.13728182,-0.21872017,-0.18521133,-0.25685424,12.173179,-1.0618538,-0.012115898,-0.007857925,0.0033200018,0.99989015
1.4979386,-0.025036555,0.24422714,-0.18846822,0.021665173,0.23508283,0.1452595,1.0955291,-1.6776316,-0.45613664,-0.29302534,-1.746021,0.36408773,0.7089675,-2.144868,-0.124879055,1.0410737,-1.6894754,1.5,0.0,0.0,0.2851148,0.12249578,0.17303263,-0.26180744,0.39239573,-0.17746674,-0.03986177,-0.18019132,0.19508432,-0.14212699,-0.24718007,-0.18339536,-0.26151833,12.202793,-1.0622059,-0.014824763,-0.007940307,0.006205867,0.9998393
1.5111864,-0.014936883,0.33866194,-0.1813365,0.30920276,0.013962903,0.14821714,1.133001,-1.5949554,-0.41426793,-0.2511121,-1.6317737,0.34861532,0.53630173,-1.9684317,-0.11265045,1.0823023,-1.6054683,1.5,0.0,0.0,0.29183492,0.09566271,0.17302673,-0.26871288,0.41530162,-0.18207583,-0.049062192,-0.14815499,0.19966649,-0.15842824,-0.27491358,-0.18274124,-0.2685873,12.232778,-1.0619982,-0.0175368,-0.005917092,0.007506745,0.99980056
1.5083392,-0.029073717,0.23293024,0.048941076,0.17786205,0.11091513,0.14941612,1.1575552,-1.4982073,-0.32841685,-0.11768673,-1.5544137,0.30960655,0.4196084,-1.7759213,-0.101872705,1.1099097,-1.5149202,1.5,0.0,0.0,0.2978326,0.06872922,0.17319722,-0.27491745,0.41945028,-0.19425648,-0.084596425,-0.11900827,0.20335719,-0.18141136,-0.30247858,-0.18196358,-0.2748297,12.262927,-1.0618118,-0.018935107,-0.0038414756,0.008583544,0.9997764
1.5017915,-0.04056326,0.021104535,0.5399748,0.19036911,0.1708772,0.16690084,1.1237589,-1.5383613,-0.23353264,0.060903333,-1.5450691,0.24788715,0.3743053,-1.6567888,-0.07959255,1.1977373,-1.5169678,1.5,0.0,0.0,0.3000925,0.04202173,0.17378493,-0.27740055,0.4004908,-0.20441477,-0.1404956,-0.099922605,0.20389934,-0.20998213,-0.32900593,-0.17962386,-0.2770525,12.293058,-1.0620018,-0.016292876,-0.0020960253,0.010451375,0.99981046
1.5102916,-0.038093813,-0.21825756,0.60682434,0.41349158,0.124326944,0.1984596,1.0432507,-1.7121084,-0.17631271,0.2624221,-1.5691236,0.18597813,0.41354984,-1.6340652,-0.041766405,1.2996436,-1.61168,1.5,0.0,0.0,0.29756632,0.05853562,0.18025684,-0.27031833,0.36254057,-0.19962904,-0.19222307,-0.095768124,0.19625905,-0.23169109,-0.3546376,-0.1706936,-0.26462054,12.32329,-1.062269,-0.01125172,0.0010627202,0.012065867,0.99986327
1.5169365,-0.027072327,-0.43330705,0.8539934,0.38445264,-0.02534842,0.25236237,0.95490795,-1.9621936,-0.17129418,0.43234253,-1.5537581,0.14559697,0.51944035,-1.6119139,0.0036189195,1.3633649,-1.8204114,1.5,0.0,0.0,0.2904735,0.11072828,0.18924023,-0.24766591,0.31275415,-0.19119337,-0.2299879,-0.109633096,0.18525448,-0.24277906,-0.364237,-0.15734719,-0.24416053,12.353568,-1.0623357,-0.005019747,0.005198462,0.012497941,0.9998958
1.4893216,-0.015801724,-0.2973999,0.6668139,-0.32827997,-0.10541762,0.3435897,0.823803,-2.1671875,-0.1855911,0.5706998,-1.655939,0.13683736,0.65538967,-1.6953303,0.011966408,1.34903,-2.0642734,1.5,0.0,0.0,0.28314584,0.16730759,0.19683279,-0.20218918,0.26367795,-0.19105206,-0.25934958,-0.14292783,0.1797149,-0.25938803,-0.33988905,-0.14344011,-0.22335874,12.3833885,-1.0621196,0.0013987261,0.004614942,0.01174596,0.9999195
1.4523903,-0.016667968,-0.16152905,0.49786195,-0.61282945,-0.13661478,0.46352118,0.5820726,-2.2667348,-0.19390593,0.6988091,-1.7111146,0.12919304,0.790907,-1.7525903,-0.036167428,1.2153188,-2.2310393,1.5,0.0,0.0,0.2786268,0.21362238,0.20270199,-0.14644419,0.235694,-0.19005755,-0.25472322,-0.17149563,0.17956854,-0.25475675,-0.2921868,-0.13924617,-0.2022505,12.412513,-1.0618217,0.0064342106,1.6996795e-05,0.010501239,0.99992406
1.4140474,-0.011866242,-0.012523227,0.5374034,-0.572308,-0.22751808,0.54991674,0.27415565,-2.2129946,-0.20209534,0.8102298,-1.7298709,0.116578095,0.91307837,-1.7757028,-0.11582386,0.9839653,-2.268962,1.5,0.0,0.0,0.27733728,0.2587782,0.20321134,-0.09089626,0.2094421,-0.18896341,-0.2535252,-0.19918323,0.17902996,-0.25351918,-0.23981099,-0.14694138,-0.18343955,12.440862,-1.0615516,0.0125819,-0.005387158,0.008513304,0.9998701
1.4193304,-0.020511698,0.12491186,0.3952789,-0.6416145,-0.33970505,0.56342906,0.010307319,-2.0480926,-0.20766269,0.903102,-1.7160611,0.10024008,1.0197433,-1.7660502,-0.19527094,0.7148228,-2.1800346,1.5,0.0,0.0,0.27923056,0.305738,0.19881277,-0.052875444,0.18443814,-0.18750727,-0.25555122,-0.22659844,0.1779551,-0.25549203,-0.1915908,-0.15852453,-0.17348316,12.468925,-1.0614911,0.018916221,-0.011239118,0.0052816803,0.99974394
1.4511708,-0.04563733,0.24945715,0.01336664,-0.5853337,-0.35089922,0.5131548,-0.14025165,-1.8479835,-0.20441489,0.97666574,-1.671292,0.08879215,1.1071308,-1.7239486,-0.2534963,0.47080293,-1.9928082,1.5,0.0,0.0,0.28404656,0.35238278,0.19494064,-0.03695801,0.15966012,-0.18560454,-0.2605332,-0.2542459,0.17690475,-0.26044747,-0.14452821,-0.16974159,-0.17532793,12.497344,-1.0620794,0.022219444,-0.017158726,0.0013710165,0.9996049
1.475435,-0.078467764,0.33154136,0.04270854,0.15469474,-0.17074925,0.42417672,-0.14076662,-1.68281,-0.19706817,1.0300107,-1.6077548,0.08267135,1.1529747,-1.6392394,-0.27337041,0.2960691,-1.7574311,1.5,0.0,0.0,0.29117286,0.38955224,0.19687092,-0.045827746,0.13421117,-0.18355785,-0.26782092,-0.28171638,0.1770857,-0.26781404,-0.09920883,-0.18030852,-0.18777362,12.526316,-1.0636237,0.023798183,-0.018355079,-0.0014126726,0.99954736
1.4969609,-0.09108587,0.19876224,-0.08384642,0.21442164,-0.13970213,0.3199849,-0.0055618077,-1.5762082,-0.16833813,1.0395262,-1.6097676,0.082482696,1.175851,-1.5353048,-0.25992244,0.21255447,-1.5635506,1.5,0.0,0.0,0.29729667,0.40252772,0.20628804,-0.08510293,0.107944645,-0.18145601,-0.27416217,-0.30899522,0.17798616,-0.2742981,-0.065455094,-0.18850367,-0.20967674,12.5559025,-1.0657364,0.0239569,-0.016567862,-0.003248681,0.9995705
1.511568,-0.079529345,-0.04740398,-0.3621575,-0.100695804,-0.040237807,0.2016105,0.20463069,-1.5553571,-0.14088179,1.0033596,-1.7124745,0.09534368,1.2664543,-1.5478766,-0.23883033,0.22808237,-1.4882675,1.5,0.0,0.0,0.2990617,0.38217434,0.21354225,-0.14820316,0.10382797,-0.17388526,-0.27340928,-0.33659914,0.17901507,-0.27629197,-0.05274457,-0.19172958,-0.23374696,12.586061,-1.0676578,0.02207674,-0.017082985,-0.0042968267,0.9996012
1.5072722,-0.08119225,-0.29999447,-0.63563144,0.042095102,0.08257114,0.10936558,0.42549518,-1.5268775,-0.13222869,0.94309163,-1.8776666,0.12881115,1.3765093,-1.6690543,-0.21493286,0.31398994,-1.4836079,1.5,0.0,0.0,0.2958416,0.33519384,0.20222534,-0.20656198,0.13094631,-0.16685352,-0.25914934,-0.35890254,0.18022385,-0.25857678,-0.060769413,-0.19134648,-0.24899794,12.616395,-1.0693666,0.016462233,-0.017784767,-0.004112662,0.99969786
